"","drug_row","drug_col","drug_row_cid","drug_col_cid","synergy_zip","synergy_bliss","synergy_loewe","synergy_hsa","S"
"1","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","ADM HYDROCHLORIDE",400633,32874,-2.761473487,-0.5288235,-12.47203358,-1.359938586,-3.3075
"2","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","ALLOPURINOL",400633,2094,0.97330457,-0.197451936,-4.949001153,-3.665537847,0.9755
"3","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","AMIFOSTINE",400633,2141,2.994673907,0.930214628,-3.940377969,-4.585554222,1.546
"4","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","AMINOLEVULINIC ACID HYDROCHLORIDE",400633,123608,1.078545566,2.608214542,-3.688979021,-3.6466656,8.134
"5","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","ANASTROZOLE",400633,2187,0.414723677,2.061141565,-0.063024101,0.293962167,3.135
"6","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","ANTIBIOTIC AY 22989",400633,54600319,-0.428947637,-0.729411629,-2.627216094,-1.240252289,0.2865
"8","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","AZACYTIDINE",400633,1805,-4.427693066,-2.55260891,-43.24615795,-6.895554022,4.7475
"9","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","BLEOMYCIN",400633,5360373,-3.970836447,1.283057597,-18.4190553,1.355571222,6.653
"10","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","BORTEZOMIB",400633,387447,3.737290735,-0.355233172,-32.74275796,-8.423585622,20.359
"11","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","BUSULFAN",400633,2478,2.309060349,0.068292077,-8.014452124,-6.60999837,2.754
