"","drug_row","drug_col","drug_row_cid","drug_col_cid","synergy_zip","synergy_bliss","synergy_loewe","synergy_hsa","S"
"1","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","ADM HYDROCHLORIDE",400633,32874,-10.05670056,-4.607124128,-37.34022647,-4.079993344,1.234
"2","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","ALLOPURINOL",400633,2094,-0.745753598,0.86313868,-0.495292656,-0.524596378,4.285
"3","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","AMIFOSTINE",400633,2141,3.790397178,5.126475017,-0.581551265,-1.504442814,5.063
"4","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","AMINOLEVULINIC ACID HYDROCHLORIDE",400633,123608,1.976619062,6.674888317,3.518396404,3.404251934,9.9015
"5","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","ANASTROZOLE",400633,2187,0.371023601,0.681475983,-1.132658362,-0.840139189,0.516
"6","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","ANTIBIOTIC AY 22989",400633,54600319,2.492740324,-0.252426642,-4.280189554,-4.258887244,0.039
"8","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","AZACYTIDINE",400633,1805,-1.212214381,-1.478555128,-47.65238939,-8.786665036,11.433
"9","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","BLEOMYCIN",400633,5360373,0.856734822,0.63777696,-13.28984265,1.396668297,0.221
"10","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","BORTEZOMIB",400633,387447,1.136662222,0.603826043,-65.67799167,-0.443045173,9.3485
"11","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","BUSULFAN",400633,2478,-3.246690756,-0.63945726,0.787881015,1.486830147,-1.3915
"12","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","CARMUSTINE",400633,2578,-2.229548645,-1.006970053,-1.908581264,-2.232274117,8.1885
"13","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","CHEMBL277800",400633,354624,-0.869671679,2.403189796,-11.53596264,-1.463331467,3.4555
"15","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","CO-V",400633,40926,0.022414332,-3.944864527,-5.815408664,-4.892161,-3.8255
"16","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","CYCLOPHOSPHAMIDE",400633,2907,1.525690715,-1.288681363,-4.615961929,-5.014442814,0.131
"17","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","DASATINIB",400633,3062316,-4.175955179,-2.338315192,-9.891709818,-0.345748056,5.7705
"18","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","DOCETAXEL",400633,148124,3.840483713,3.167519746,1.199551621,-0.859974549,1.979
"19","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","ELOXATIN (TN) (SANOFI SYNTHELAB)",400633,24197464,-6.460800379,-4.482080416,-15.29650959,-3.705567056,-5.0265
"20","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","EMCYT (PHARMACIA)",400633,54611422,1.717889902,1.552480688,-9.353914808,-1.176665036,-11.981
"21","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","ERLOTINIB HYDROCHLORIDE",400633,176871,5.328856066,6.273705983,1.568350638,4.554446075,5.5915
"22","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","FULVESTRANT",400633,104741,-0.109892226,-0.00858479,-1.500234715,-1.212720791,1.509
"23","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","GEMZAR (LILLY)",400633,356653,-0.313337405,4.255970727,-15.94558068,-1.19999837,10.4995
"24","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","IFOSFAMIDE",400633,3690,2.645769217,0.010237651,-5.623462708,-6.168887259,-0.738
"25","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","IMIQUIMOD",400633,57469,3.070932128,1.219442512,-3.039145296,-3.938976544,0.872
"26","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","IXABEPILONE",400633,6445540,2.280577246,-0.955654437,-29.75977141,-1.075555778,-8.0435
"27","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","LAPATINIB",400633,208908,-3.046900993,1.183504335,-17.25130942,-0.154426722,-5.5905
"28","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","MECHLORETHAMINE HYDROCHLORIDE",400633,5935,-1.064067274,-1.233345425,-16.26218499,0.768890519,5.0085
"29","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","METHOXSALEN",400633,4114,4.711743067,2.341897407,-6.140796614,-5.895553925,4.8455
"30","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","MITOMYCINE",400633,5746,-6.754792267,-0.590446047,-59.52241614,-7.053331703,15.4445
"31","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","MITOTANE",400633,4211,1.998335581,4.466270376,0.781158844,0.660002186,1.3695
"32","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","NSC 85998",400633,23615975,-0.672966042,-4.180221244,-5.370328819,-5.173332022,-4.8705
"33","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","NSC-127716",400633,16886,-5.759835528,-4.374615118,-18.39198718,-3.947776147,-2.74
"34","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","NSC733504",400633,54608520,-1.796622865,-2.835779834,-4.7455354,-2.930192622,-2.0355
"35","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","PACLITAXEL",400633,36314,2.245268029,3.204054455,-43.66836158,0.951112741,28.055
"36","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","PIPOBROMAN",400633,4842,-8.048509589,0.963562161,0.894993283,6.054462282,10.9265
"37","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","PRALATREXATE",400633,148121,3.690993905,1.021692641,-30.02493125,-1.262222567,0.7325
"38","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","PROCARBAZINE HYDROCHLORIDE",400633,9703,-0.051159448,-2.833254826,-7.187238591,-5.46999837,-1.4665
"39","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","QUINACRINE HYDROCHLORIDE",400633,5351141,-2.73142996,1.107222725,-9.100506803,1.521075556,9.396
"40","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","ROMIDEPSIN",400633,5352062,-1.461882384,-2.233833029,-1.241927655,-1.224437789,5.302
"41","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","SN-38",400633,104842,7.353767448,6.09154668,-24.0454197,-1.501109481,9.3535
"42","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","SORAFENIB",400633,216239,1.66832892,-6.080133679,-4.135420706,-4.291569627,-5.376
"43","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","SUNITINIB",400633,5329102,-2.398730587,-4.04736578,-3.995126497,-3.204706134,-6.5525
"44","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","THALIDOMIDE",400633,5426,4.006590651,0.05849814,-7.461480168,-7.70999837,0.135
