"","drug_row","drug_col","drug_row_cid","drug_col_cid","synergy_zip","synergy_bliss","synergy_loewe","synergy_hsa","S"
"1","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","ADM HYDROCHLORIDE",400633,32874,-1.103962186,-2.215437555,-21.83999619,-1.726509345,-0.897
"2","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","ALLOPURINOL",400633,2094,-0.387028692,4.05166876,2.510421271,2.436424727,3.727
"3","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","AMIFOSTINE",400633,2141,-0.804431763,-0.582194067,-2.149519504,-0.821639496,-0.337
"4","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","AMINOLEVULINIC ACID HYDROCHLORIDE",400633,123608,-0.049394258,3.415378166,0.182136311,0.274251934,4.9485
"5","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","ANASTROZOLE",400633,2187,3.816840678,-0.660214184,-8.261392036,-7.315494147,-0.674
"6","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","ANTIBIOTIC AY 22989",400633,54600319,-1.160033328,1.089267116,0.755486109,2.066978833,1.31
"8","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","AZACYTIDINE",400633,1805,-2.109992142,-0.744280159,-5.748984921,-1.129841562,3.399
"9","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","BLEOMYCIN",400633,5360373,-5.777874972,0.257487632,-15.35259778,0.128906711,3.229
"10","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","BORTEZOMIB",400633,387447,-0.793456006,-2.834852973,-27.96375982,-1.68212845,-5.563
"11","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","BUSULFAN",400633,2478,-2.049976668,2.474625811,3.105158035,1.08867077,3.3055
"12","1-(5-DEOXYPENTOFURANOSYL)-5-FLUORO-4-{[(PENTYLOXY)CARBONYL]AMINO}PYRIMIDIN-2(1H)-ONE","CARMUSTINE",400633,2578,-0.608957043,-1.850513251,-1.210333819,-1.764819386,-2.3835
